seed,commissioning_size,detector,count,median_score,q95,q99,second_max,maximum,max_minus_second,max_to_second_ratio,max_to_median_ratio
4,100,SourceOnly,100.0,36.927252121219325,41.42365845274704,51.15327904718633,51.03482439502577,62.88028961107519,11.84546521604942,1.2321055349257548,1.702815292203738
4,100,TargetOnly,100.0,31.458391978739794,36.84103851311082,162.16678894781427,39.119703879401776,12343.828210714357,12304.708506834955,315.539919442333,392.38586063319957
5,10,Pooled,100.0,28.71455894177199,56.32727248493913,61.38783069965507,61.38469759574436,61.69800798681504,0.3133103910706794,1.00510404715413,2.1486663999237323
5,10,RACE,100.0,31.290485398980156,36.56262675207212,48.23540105037182,48.14713768913139,56.97347381316956,8.826336124038171,1.1833200590453916,1.8207922659782865
5,10,SourceOnly,100.0,36.62452636039827,40.79410945733895,51.144156171297375,51.03482439502577,61.96800202218071,10.93317762715494,1.2142297491322527,1.6919809805154529
5,10,TargetOnly,100.0,32.1202629675837,40.38897205371587,44.143196233514246,44.14004311584806,44.455354882466736,0.3153117666186773,1.0071434403856636,1.3840283601454888
5,25,Pooled,100.0,26.75132654782833,36.90543390089242,47.70595356543365,47.577311792148016,60.4414891207048,12.864177328556785,1.2703847032122535,2.259382876308668
5,25,RACE,100.0,24.272835892153072,27.387042191627398,46.36176651530984,46.23878870784433,58.53656945438932,12.297780746544994,1.265962433061286,2.4116081744413327
5,25,SourceOnly,100.0,36.62452636039827,40.79410945733895,51.144156171297375,51.03482439502577,61.96800202218071,10.93317762715494,1.2142297491322527,1.6919809805154529
5,25,TargetOnly,100.0,32.542284657388805,38.66893643923112,41.45645460043328,41.44063165753288,43.02292594757196,1.58229429003908,1.0381821952694936,1.3220622461061136
5,50,Pooled,100.0,25.778899674626594,32.34269903992363,47.43059765845832,47.31108918095405,59.26193693137501,11.950847750420962,1.2526014081965375,2.2988543995035124
5,50,RACE,100.0,23.158359192313505,25.51123077816443,48.840662752972115,48.7068491150422,62.08821290802667,13.381363792984466,1.2747326923443274,2.681028150242802
5,50,SourceOnly,100.0,36.62452636039827,40.79410945733895,51.144156171297375,51.03482439502577,61.96800202218071,10.93317762715494,1.2142297491322527,1.6919809805154529
5,50,TargetOnly,100.0,31.96573931572719,36.649614949324125,37.43447215245616,37.34992622885349,45.80451858911601,8.454592360262517,1.2263616883326316,1.4329253622668479
5,100,Pooled,100.0,24.70022419229528,28.148993106535457,46.91240546237624,46.78497267606868,59.52825130681834,12.743278630749657,1.2723797386605735,2.410028785300942
5,100,RACE,100.0,23.452239892022234,25.5805818338388,54.93233638745543,54.76853797427523,71.14837929228646,16.37984131801123,1.2990739195138792,3.0337562475850786
5,100,SourceOnly,100.0,36.62452636039827,40.79410945733895,51.144156171297375,51.03482439502577,61.96800202218071,10.93317762715494,1.2142297491322527,1.6919809805154529
5,100,TargetOnly,100.0,32.689659266049055,37.217765165893994,38.21058505890623,38.20717153464423,38.548523960844015,0.34135242619978357,1.008934250102504,1.1792268511308677
6,10,Pooled,100.0,28.814296636656998,55.51779900160827,56.81298463340998,56.79638838416332,58.4560133088282,1.6596249246648753,1.0292206066596945,2.0287156076009007
6,10,RACE,100.0,34.768086152883214,38.76095100154621,51.737552335657746,51.63940261835032,61.45437434908847,9.81497173073815,1.1900674917422525,1.7675512560242617
6,10,SourceOnly,100.0,36.4585758800652,40.57557869506085,51.15327904718633,51.03482439502577,62.88028961107519,11.84546521604942,1.2321055349257548,1.7247050410835396
6,10,TargetOnly,100.0,49.77196116046029,26420.309042630346,33599.62389890508,33599.61584621949,33600.42111477898,0.8052685594957438,1.000023966600189,675.0873449903705
6,25,Pooled,100.0,26.758559787301664,33.33482281474665,47.31336418560994,47.20547029966981,57.99485889367729,10.789388594007477,1.228562251906702,2.167338577063437
6,25,RACE,100.0,26.787753681112562,29.74558517331162,47.878425404538696,47.77177247720591,58.43706521047938,10.665292733273475,1.2232551186657847,2.1814843419171064
6,25,SourceOnly,100.0,36.4585758800652,40.57557869506085,51.15327904718633,51.03482439502577,62.88028961107519,11.84546521604942,1.2321055349257548,1.7247050410835396
6,25,TargetOnly,100.0,32.812833230756034,23590.42430646659,23591.489688350033,23591.486941848663,23591.761591985545,0.2746501368819736,1.0000116419171694,718.979718272928
6,50,Pooled,100.0,25.659348954113547,30.0873593043086,35.10380057824727,35.040228899615016,41.39739676283647,6.357167863221456,1.1814248383317867,1.6133455621523047
6,50,RACE,100.0,23.011654050896468,25.600129806993575,28.07361967425789,28.027343384449928,32.65497236524381,4.6276289807938795,1.1651112243253625,1.4190623713105779
6,50,SourceOnly,100.0,36.4585758800652,40.57557869506085,51.15327904718633,51.03482439502577,62.88028961107519,11.84546521604942,1.2321055349257548,1.7247050410835396
6,50,TargetOnly,100.0,32.02302117656174,36.72002010802628,40.489253095739144,40.21861067378463,67.28285286922178,27.064242195437153,1.672928322038688,2.1010776122044157
6,100,Pooled,100.0,24.72708331242056,28.15221609024956,34.30984307853723,34.24150189912442,41.07561984040109,6.834117941276666,1.1995858114346152,1.6611591153481722
6,100,RACE,100.0,22.92079020668934,25.961609923997244,27.712722941972377,27.651919474404924,33.73226623114711,6.080346756742184,1.219888777065558,1.4716886253468906
6,100,SourceOnly,100.0,36.4585758800652,40.57557869506085,51.15327904718633,51.03482439502577,62.88028961107519,11.84546521604942,1.2321055349257548,1.7247050410835396
