seed,commissioning_size,detector,split,context_type,context,episode_count,score_mean,score_std,score_median,score_q90,score_q95,score_q99,score_max,score_second_max,max_second_ratio,max_second_gap,predicted_anomaly_count,predicted_anomaly_rate,threshold_episode_count
0,10,RACE,anomaly_evaluation,exploratory_cluster,1,208,87.98543357333259,112.03826774850391,56.79465179537999,281.5420902599945,302.45455391826493,389.4173136657928,1116.1970810291257,389.59630247552803,2.8650094313953045,726.6007785535976,114,0.5480769230769231,0
0,10,RACE,anomaly_evaluation,exploratory_cluster,2,287,84.65714886341195,85.3596265339009,56.565371984254256,184.99759763092703,301.393870757649,388.6961385601054,390.06515383310693,389.6681393497825,1.0010188528217547,0.39701448332442624,150,0.5226480836236934,0
0,10,RACE,calibration,exploratory_cluster,0,43,29.599525209657862,2.7733983738208834,30.25248101143774,32.165348930260635,32.451909906551435,33.30838133417851,33.35404117054177,33.24532727443878,1.0032700504105603,0.10871389610299076,0,0.0,0
0,10,RACE,calibration,exploratory_cluster,1,32,30.714590448647748,5.9476060508539685,29.687389842389013,33.37894266842079,39.68834313440936,51.79298735156237,53.86848461985673,47.17333214148778,1.1419266389384592,6.6951524783689464,0,0.0,1
0,10,RACE,calibration,exploratory_cluster,2,25,29.38606451210824,2.5817566681289477,29.779662716894048,32.1947203980183,32.75915211609063,33.01731144792692,33.06991280505483,32.85074048368856,1.006671761979767,0.21917232136626552,0,0.0,0
0,10,RACE,healthy_evaluation,exploratory_cluster,0,38,29.932557773353263,3.0084471878219823,30.53313545116703,32.60443410240876,32.959722788353744,33.016578720580135,33.031812131614295,32.990640750440896,1.0012479715530487,0.04117138117339891,0,0.0,0
0,10,RACE,healthy_evaluation,exploratory_cluster,1,35,29.142237820313376,2.724357214745719,30.0239565360613,31.711708648796662,32.350155580534654,32.788792534618246,32.875837199596965,32.61982347907132,1.0078484091334798,0.25601372052564386,0,0.0,0
0,10,RACE,healthy_evaluation,exploratory_cluster,2,27,28.501447029926773,3.4345285936251657,29.47480866091587,31.051271675967016,32.7892398582553,35.92604864133921,36.78215760173761,33.48943083097455,1.0983213715211189,3.2927267707630605,0,0.0,0
0,10,SourceOnly,anomaly_evaluation,exploratory_cluster,0,260,108.3283642331576,133.98100073115424,51.78109977722197,255.21014262055988,544.5054242614334,553.6644323134863,614.1332181254023,555.2070271840735,1.1061337268013225,58.926190941328855,113,0.4346153846153846,0
0,10,SourceOnly,anomaly_evaluation,exploratory_cluster,1,208,114.00038071438993,154.9897048728508,66.25249607502616,332.8865921452841,428.42570116465623,552.8825997915571,1484.1011178479648,554.2412373738036,2.6777168816960915,929.8598804741612,127,0.6105769230769231,0
0,10,SourceOnly,anomaly_evaluation,exploratory_cluster,2,287,108.00118884615836,117.26050488185346,66.15043263218294,234.64460545892777,430.1018314496422,551.8999383522621,554.3313911223405,553.46697658449,1.0015618177315382,0.8644145378505073,165,0.5749128919860628,0
0,10,SourceOnly,calibration,exploratory_cluster,0,43,36.00342394675145,3.4681129918697264,36.619179946594656,39.431118234268844,40.58012704103055,41.639419535780746,42.008934249455876,41.129137312134134,1.0213910865828488,0.8797969373217427,0,0.0,0
0,10,SourceOnly,calibration,exploratory_cluster,1,32,36.43653627129933,5.693373144144935,35.49346801746911,39.12315068493432,44.52845471111962,56.195800019340595,58.51449921287333,51.03482439502577,1.1465602146477962,7.47967481784756,0,0.0,1
0,10,SourceOnly,calibration,exploratory_cluster,2,25,35.93505428984121,3.649827387303217,36.716273426476626,39.945570271830384,40.22557567104065,41.78099165731437,42.263051438810045,40.254469015911404,1.0498971287412762,2.008582422898641,0,0.0,0
0,10,SourceOnly,healthy_evaluation,exploratory_cluster,0,38,36.06214318660041,3.7914578619548944,36.9065822066259,39.253585598084555,39.73051134509372,41.56308457645265,41.57189177681542,41.54808853259172,1.0005729082868644,0.02380324422369995,0,0.0,0
0,10,SourceOnly,healthy_evaluation,exploratory_cluster,1,35,35.844597292348226,3.5023178939067012,36.76931855821464,39.07235782086462,39.74785475604002,40.25294148712966,40.41019491978276,39.94768482374424,1.0115778948912606,0.4625100960385211,0,0.0,0
0,10,SourceOnly,healthy_evaluation,exploratory_cluster,2,27,34.390494772209685,3.654154613721139,34.31018267145069,38.071408927923606,38.41788982529652,42.55286736178802,43.99057039074653,38.460943356290755,1.1437725274502746,5.529627034455771,0,0.0,0
0,10,TargetOnly,anomaly_evaluation,exploratory_cluster,0,260,183.2623641395499,73.56316845065244,154.669358800477,257.7396429877226,425.7929853027808,430.23820197487424,468.2992743337747,431.3753495332024,1.085595815432032,36.92392480057231,260,1.0,0
